engine_id,cycle,temperature,vibration,rul
1,45,509.20007908752444,0.056348360651068484,207
1,46,510.53694674964953,0.0447065367304008,206
1,47,506.3914610550378,0.07202407876553235,205
1,48,509.31329525580713,-0.01962673266672424,204
1,49,508.8926929534113,-0.041032723092638564,203
1,50,509.2324738380123,0.06722309372517526,202
1,51,509.4637972524916,-0.01260087776910579,201
1,52,509.8010907203876,0.05433777825148835,200
1,53,507.817093069407,-0.018836922211210264,199
1,54,510.9683101930293,-0.029513002466526946,198
1,55,514.802929641672,0.026150574453495074,197
1,56,509.2971366603013,-0.0061763497314501065,196
1,57,510.3432784520212,0.0070896483397170085,195
1,58,507.32473716856197,0.09967354707245893,194
1,59,511.6753825263257,0.0360389000689406,193
1,60,513.5405089291951,-0.014385552271527824,192
1,61,510.5865203621381,0.06216814953094328,191
1,62,512.1728311999855,0.05751092677995122,190
1,63,512.339825329295,0.029180993417789375,189
1,64,515.5654436729925,0.095539622439307,188
1,65,507.899307113548,0.11728204912184831,187
1,66,517.4126951419643,0.10588597099000054,186
1,67,512.8650018271385,0.010884519761494224,185
1,68,514.9477297203953,0.015453687437026502,184
1,69,514.402795851255,0.04639178394746085,183
1,70,516.324989764402,0.029107345698406152,182
1,71,513.2016968974903,0.06860174393936058,181
1,72,518.1533938875706,0.05486486682784059,180
1,73,513.6512142570242,0.09483314947786872,179
1,74,516.1187962421891,0.005541806773468508,178
1,75,513.8086321805944,0.10911499157757859,177
1,76,515.9353907613439,-0.06800749301402487,176
1,77,516.2417360557836,0.10300491669644822,175
1,78,513.8010276926642,0.09176179761017074,174
1,79,519.4192414092446,0.07895733393947808,173
1,80,514.62178328255,0.034267452604373624,172
1,81,516.0974963709616,0.08054664286396071,171
1,82,516.3954904693077,0.08802136525647467,170
1,83,516.1743631824132,0.0732718264395935,169
1,84,518.5962878313235,0.012313997912405249,168
1,85,517.0825029643341,0.0721743627494732,167
1,86,518.9048254949182,0.05689642950270324,166
1,87,518.5680013840043,0.12472904447494965,165
1,88,513.760711585989,0.12940409933554003,164
1,89,515.6879665644788,0.017669129710345524,163
1,90,512.0982290701982,0.03361662695344925,162
1,91,518.0458416662535,0.056034451970655444,161
1,92,517.3289145335647,0.02101660368690375,160
1,93,520.1868399503338,0.1260187643730232,159
1,94,519.4870306947048,-0.014755981528384976,158
1,95,523.3958966652414,0.088407248521853,157
1,96,520.1268374507864,0.007647576408047432,156
1,97,519.2231448510923,0.10474965197503464,155
1,98,519.1626473355097,0.12922537691828997,154
1,99,522.2435474388502,0.019992179143567115,153
1,100,521.5415110055176,0.1084521953560583,152
1,101,520.0302905503354,0.011777176081870677,151
1,102,523.1977927884923,0.11175481383679907,150
1,103,516.8700058121769,0.08137344830743959,149
1,104,521.2893674076523,0.12048875500552127,148
1,105,520.5781237447707,0.11388509585299139,147
1,106,525.269518456206,0.17579370600234845,146
1,107,519.3311206398009,0.07029906136340935,145
1,108,521.206163428951,0.014383262985296852,144
1,109,518.9441771310918,0.022460557438590503,143
1,110,519.5299568797469,0.17474973072453792,142
1,111,520.3133284860498,0.05565654924142875,141
1,112,523.9878975432409,0.08630021279397632,140
1,113,523.2579138589801,0.07412801158071214,139
1,114,519.0152716810345,0.13571011691345458,138
1,115,519.714592429279,0.08860263808889546,137
1,116,521.5499707457856,0.12571340576390697,136
1,117,522.1023959187364,0.11139387082170367,135
1,118,520.2915842678239,0.21964829384809934,134
1,119,521.2108476356508,0.18156593579113145,133
1,120,524.109191242203,0.13042405321082232,132
1,121,524.7167756781758,0.03126057365119429,131
1,122,526.139133210294,0.10164224501559646,130
1,123,526.8255591710353,0.12155668245101212,129
1,124,523.8541314849937,0.06650243445405,128
1,125,523.2705685699726,0.15413943461885454,127
1,126,522.3841714006612,0.03547002252113181,126
1,127,523.4833149270904,0.17899226933502674,125
1,128,528.9594075508782,0.10512896466162924,124
1,129,522.4975807355898,0.12386678942518058,123
1,130,526.16136182247,0.17195734100790222,122
1,131,530.2613459880783,0.1564599140141313,121
1,132,529.501399441234,0.12404193751359764,120
1,133,526.562020517934,0.11963055473500697,119
1,134,525.2272929190657,0.13820662889546226,118
1,135,526.2244045350327,0.12329610198429626,117
1,136,525.8856211693984,0.2104684345411682,116
1,137,531.4087639964561,0.13285776158324664,115
1,138,526.7321614858176,0.18617376068912186,114
1,139,533.953431755511,0.16633245168657648,113
1,140,529.7230435115754,0.24154472958971063,112
1,141,528.6643267389945,0.21284507385626986,111
1,142,529.3902802552727,0.22038729245066593,110
1,143,526.3042111600446,0.18121975304614857,109
1,144,529.5338640282848,0.19661816475889338,108
1,145,531.0438761071082,0.19788526057707576,107
1,146,526.6783569281112,0.2073977534402515,106
1,147,527.4005093497076,0.14516998646906482,105
1,148,528.5280616026586,0.17689063839440244,104
1,149,526.4760412581082,0.2406446846077156,103
1,150,527.4508729417258,0.2656597261132806,102
1,151,527.7104139846517,0.25362014348031076,101
1,152,530.101887243532,0.10608857866022141,100
1,153,528.2712200699372,0.2606348079057483,99
1,154,531.4528529036595,0.19279181087833808,98
1,155,526.3204461450025,0.2686396296039657,97
1,156,534.693228748012,0.2860108289427088,96
1,157,529.9203032192546,0.22321436237240455,95
1,158,532.3334884170797,0.13018191645330338,94
1,159,531.9086040586182,0.26260252972061465,93
1,160,533.2749882166831,0.1560039156868062,92
1,161,530.2192142013133,0.2536192056440468,91
1,162,533.4085620176226,0.10392471908534376,90
1,163,527.428083549723,0.21536494392158875,89
1,164,531.3603768263082,0.2068511267984788,88
1,165,531.9155140567756,0.27355775319187337,87
1,166,533.1436441053927,0.24034451171848628,86
1,167,530.4502949819006,0.06137981677333229,85
1,168,535.5804168967164,0.33938248162791657,84
1,169,532.8465682952848,0.24734132546860088,83
1,170,534.3791953629079,0.3213093840757517,82
1,171,535.7065400171258,0.2650328034980285,81
1,172,534.2381284408721,0.24594185519513995,80
1,173,531.4464736321294,0.2264721971344544,79
1,174,536.2962134560682,0.236693525841556,78
1,175,534.8109233372203,0.19232016931042298,77
1,176,535.8116487231977,0.1808023158502673,76
1,177,535.6988132421219,0.24730825331634607,75
1,178,531.8308898230368,0.31293849825712033,74
1,179,535.188142488947,0.3553143499218817,73
1,180,538.6707899439306,0.2211286488039887,72
1,181,534.3292584553873,0.209345538733764,71
1,182,532.9381838742585,0.24969361038825263,70
1,183,539.1970182288953,0.1779309353743992,69
1,184,538.2118254430659,0.31498285832875483,68
1,185,537.8157347947964,0.3161298826489082,67
1,186,534.6963183276677,0.320470882314313,66
1,187,536.0046582400925,0.16236944502280476,65
1,188,537.4164131971,0.2460762964231505,64
1,189,540.2176332666654,0.27693267419170403,63
1,190,537.7896283782638,0.3136930428031957,62
1,191,537.3620241210587,0.2920418191599941,61
1,192,539.7823861407987,0.24693335919457748,60
1,193,536.8900239085956,0.25492518549116616,59
1,194,541.3655728371626,0.27124279152501796,58
1,195,538.403909673042,0.2793603555066818,57
1,196,538.2725329823394,0.27559766247863005,56
1,197,540.0127502145838,0.26352092141133904,55
1,198,536.5808131758944,0.29075245091611707,54
1,199,537.8876565480639,0.254907015549314,53
1,200,539.0357940845332,0.2419349201034506,52
1,201,543.336447635821,0.2534680043415737,51
1,202,538.7867660807635,0.3110933531906603,50
1,203,543.647147706989,0.247944111022001,49
1,204,540.7602906600256,0.3895223223402018,48
1,205,540.0551169676379,0.28239381707373723,47
1,206,540.6570459443097,0.4204757483057854,46
1,207,539.8398568818932,0.4191816223834801,45
1,208,541.7871750938616,0.41226567027439126,44
1,209,541.9056201528063,0.32970443283665707,43
1,210,544.9443866394146,0.36848398986250247,42
1,211,542.1979384366857,0.4009147556291503,41
1,212,543.9117968296631,0.40451029612699696,40
1,213,539.5604608560218,0.3353519422170678,39
1,214,541.1472595573798,0.33162170030379423,38
1,215,540.914522627923,0.340402256193536,37
1,216,543.5290403428512,0.4020674031380016,36
1,217,543.0522836222674,0.3594545559112853,35
1,218,545.8048947512755,0.3796028509105669,34
1,219,545.3265259930113,0.35915557555872896,33
1,220,544.4782192506977,0.45818278248412925,32
1,221,538.6316303298377,0.3617963152998518,31
1,222,545.2351033993015,0.45867930243696875,30
1,223,544.6522588419248,0.40402090151914,29
1,224,547.6656013708911,0.46876139792450267,28
1,225,542.9056932687618,0.4144174877815481,27
1,226,545.561607845541,0.4980778648961996,26
1,227,546.7718235717681,0.4105357956599957,25
1,228,545.6782438957024,0.32510287769250035,24
1,229,547.3737649057626,0.45518189012903215,23
1,230,548.0592335013708,0.419306731357375,22
1,231,546.0894154704503,0.4060719714249026,21
1,232,543.7356362194346,0.40367151840212445,20
1,233,542.591557831099,0.4831757910228386,19
1,234,542.0788064232653,0.5427295752775528,18
1,235,543.0987303283839,0.5198095635393658,17
1,236,545.009288738256,0.47657521094472965,16
1,237,545.5189161231558,0.535935140395873,15
1,238,547.3096275583907,0.5096717549259253,14
1,239,547.5727310004277,0.4773913220321731,13
1,240,548.8512609270871,0.4370785399540397,12
1,241,545.2568780609898,0.4022217359552785,11
1,242,548.1175581541453,0.4466728080258845,10
1,243,543.9225721945858,0.5005705319273299,9
1,244,545.9757191301253,0.42074162225631295,8
1,245,548.5278590425372,0.4376022417876623,7
1,246,549.0545348062029,0.5851469674826222,6
1,247,548.2498212155718,0.4373766108423547,5
1,248,549.5693631616037,0.4554913707600522,4
1,249,549.4522648687574,0.5139478986073046,3
1,250,549.5327807262496,0.5049229336220635,2
1,251,550.1857680628526,0.5858952556775648,1
1,252,549.4941613917861,0.5163717203334045,0
2,1,501.04434037983845,-0.029213697010712716,204
2,2,501.4314588605816,0.04260084355332484,203
2,3,498.392170449423,-0.07284750029981116,202
2,4,501.5629418033165,-0.014248128293538078,201
2,5,501.7393551333934,-0.05425436154609552,200
2,6,498.34240280538097,0.020762789628340585,199
2,7,501.007749551257,-0.09495198973984087,198
2,8,504.6374171484106,-0.054621401892233676,197
2,9,507.34177185544036,-0.020237124368283774,196
2,10,503.2421455264959,0.0935372185146002,195
2,11,505.64179468492597,0.11074643958558567,194
2,12,499.880676790532,-0.04508000896221542,193
2,13,503.62272625550514,0.053998079806842875,192
2,14,503.39217925958224,-0.06956775651499723,191
2,15,504.6516929032955,0.002964408577590359,190
2,16,503.48996110647846,-0.1008517148227111,189
2,17,505.74130987237123,0.020698632520519192,188
2,18,507.9805730157169,0.010129465978021973,187
2,19,505.76682660250145,0.055885971268082896,186
2,20,501.38572566316543,0.14559406931104338,185
2,21,504.26036644366695,0.039975206966136725,184
2,22,506.6470176724349,-0.02498072930254878,183
2,23,509.3037167604562,0.02959163616254613,182
2,24,505.4267132627707,0.023778461772009856,181
2,25,507.62606537282784,0.017975958210740797,180
2,26,508.1053232354006,-0.06620077530055829,179
2,27,505.08942587400554,-0.0882666070551594,178
2,28,510.8232846063688,0.11852738746693561,177
2,29,508.32640286677326,-0.030624954705675375,176
2,30,512.0968297151684,-0.009512811949417256,175
2,31,507.1345613559458,0.02941034072080144,174
2,32,508.70790993281844,0.05437335435648302,173
2,33,509.4167037627538,0.01573036920047848,172
2,34,509.6288848303427,0.014293335050201271,171
2,35,509.6951922395981,0.04943924683324013,170
2,36,510.3061823864743,0.057317728169370696,169
2,37,508.1395254940798,0.04922343243279894,168
2,38,510.5750921587566,-0.03737596959615629,167
2,39,508.96410640748917,0.05850206576853119,166
2,40,513.1746825504348,0.07028129723029156,165
2,41,513.5447559739551,0.010081330491152576,164
2,42,510.7442834235197,0.0712742724123559,163
2,43,505.83510145104924,0.10753897113773106,162
2,44,507.0098875553639,0.08288091180178453,161
2,45,512.3492733371829,-0.08288684822211553,160
2,46,506.641389681256,0.10679958665192332,159
2,47,513.8928587535194,-0.007761207209540932,158
2,48,509.9435592830826,0.06304250322916202,157
2,49,511.92573121121836,0.0912860903581904,156
2,50,513.1542838000858,0.11889573957884997,155
2,51,514.3791799460714,0.0769845180132454,154
2,52,511.9786773886609,0.020905264883222457,153
2,53,512.823311298882,0.1354677364831781,152
2,54,512.3581822485374,0.057720084094926266,151
2,55,508.9250283309268,0.07978091835824211,150
2,56,518.1729331475522,0.00062921886760927,149
2,57,520.2513232986437,0.05776759239821043,148
2,58,509.00047898064594,0.03074688336150925,147
2,59,517.0511210289771,0.1513816842268269,146
2,60,516.0703434379668,0.1312113688726218,145
2,61,512.5224776975031,0.020258187743219525,144
2,62,511.7630326555086,0.025481527937466105,143
2,63,516.8896916314079,0.06785467985026339,142
2,64,517.3454541708874,0.011907196210231577,141
2,65,514.1026084829616,0.07049820827517485,140
2,66,514.8922653649992,0.1269187522806996,139
2,67,515.0866256458792,0.038639223159802914,138
2,68,517.4230446813956,0.04555046251356587,137
2,69,514.3593795056081,0.011677063011816154,136
2,70,518.1487026485213,0.0003630560387024584,135
2,71,520.1114020258294,0.035456240425007675,134
2,72,518.7934072436922,0.04015694167180799,133
2,73,515.9743952887877,0.08570792058089816,132
2,74,520.1523474218367,0.06278330787638797,131
2,75,518.1617282193143,0.11729531778644225,130
2,76,520.2176398663568,0.07679641340412895,129
2,77,517.8935280199074,0.0846741424100862,128
2,78,518.6425672611257,0.09803419242130065,127
2,79,516.8797518292353,0.09811249955092366,126
2,80,518.0755882896098,0.13143953226994454,125
2,81,518.4111618622346,0.05530518980821068,124
2,82,520.8907976488235,0.09071059444080987,123
2,83,524.7972056918221,0.01049798666443491,122
2,84,520.7075107719583,0.15043250399281838,121
2,85,519.5750794712186,0.05043284541916303,120
2,86,519.2338804608049,0.01739718194551479,119
2,87,523.9189214497434,0.08357267246946541,118
2,88,520.5673603545459,-0.004069270165051236,117
2,89,518.839899928247,0.1775110106789886,116
2,90,522.5574308443963,0.16469624911077047,115
2,91,524.2751068308792,0.05849367365725422,114
2,92,527.2987198475519,0.2081885928972536,113
2,93,521.5553939450222,-0.06550723105960625,112
2,94,522.2137650884044,0.12704271316556084,111
2,95,522.0352936377657,0.1063004567362579,110
2,96,521.7573180736658,0.16573075435909632,109
2,97,523.785803066103,0.1695209738193666,108
2,98,526.3468457168061,0.015549140058606359,107
2,99,522.6052970417464,0.09540769653153618,106
2,100,529.5329886218166,0.13642706786910902,105
2,101,526.2592675341896,0.03733364473080149,104
2,102,525.1644796854829,0.18269811133067904,103
2,103,526.8458813896325,0.16739245856092763,102
2,104,525.3918546715269,0.14176373739653134,101
2,105,522.2232237481414,0.09614527721595514,100
2,106,526.3155464493617,0.10788354159896041,99
2,107,527.4752374696753,0.169555665288377,98
2,108,529.0762039240782,0.1966872302725304,97
2,109,527.0398886719277,0.18875535721767048,96
2,110,528.8394726172822,0.1285900631287532,95
2,111,526.4145087350678,0.15175001282396422,94
2,112,526.366012082403,0.21002884457619625,93
2,113,526.3063545264014,0.22450404888230535,92
2,114,527.0709316510197,0.18824208080347896,91
2,115,528.3816107853306,0.11854782695602943,90
2,116,528.2529034678477,0.1867773580121491,89
2,117,528.4079999916327,0.10573201294321641,88
2,118,532.1833462919303,0.18004826980043362,87
2,119,527.4357850935754,0.2595214469794315,86
2,120,530.5030723023675,0.12131809149461315,85
2,121,527.4232056291514,0.17307419618883216,84
2,122,530.3507115186752,0.2182250599848558,83
2,123,531.9003569590571,0.21697862032000714,82
2,124,532.9373943963063,0.1992783849322686,81
2,125,528.9685261170923,0.19573370577344634,80
2,126,530.5937459963816,0.06997679544132512,79
2,127,529.8528760379063,0.21760786659993184,78
2,128,530.3710810646984,0.1726211202491237,77
2,129,533.2861670257555,0.16216200084927085,76
2,130,533.1305623741124,0.1444335676563026,75
2,131,537.4727433836475,0.2033918093182328,74
2,132,531.5485913726275,0.2744584706352753,73
2,133,531.601614708631,0.2932044510944511,72
2,134,533.4261144902414,0.2177148461981496,71
2,135,532.4768174615518,0.2872148256541723,70
2,136,533.631706136524,0.2516749249593006,69
2,137,534.4966378915486,0.23995436428790434,68
2,138,534.6982810380658,0.23066324587963286,67
2,139,533.8028217607371,0.1839193279591643,66
2,140,534.7418619652514,0.1572174767316109,65
2,141,534.9573600436609,0.23250697432560813,64
2,142,535.3833165603654,0.19746340185629688,63
2,143,530.6393340444105,0.23575239199814038,62
2,144,533.030125881798,0.1676824573326347,61
2,145,536.9018201979258,0.34021063235650717,60
2,146,534.0158532260119,0.2598224045044835,59
2,147,535.2380873032257,0.23415204499280196,58
2,148,537.4250354033858,0.3211138546990038,57
2,149,534.6042490361029,0.2763787359781836,56
2,150,539.1544319215263,0.3121496090899574,55
2,151,538.5046631694839,0.3496782659670047,54
2,152,539.7828610764539,0.3363161291356173,53
2,153,537.6069480002941,0.2693886391330443,52
2,154,537.7679311403824,0.26544504345017006,51
2,155,533.8999043027591,0.28186680756663096,50
2,156,538.7638329754793,0.27017846843352333,49
2,157,537.907123352352,0.29556407734859974,48
2,158,541.2502989142914,0.2890418186307002,47
2,159,541.493754569245,0.17516072228446036,46
2,160,541.7201018065605,0.3794509125248088,45
2,161,541.0728020297051,0.21780386188621237,44
2,162,541.5499691123962,0.31973675388726663,43
2,163,534.6974226811262,0.39101834404729696,42
2,164,542.8883461570979,0.2347743964067415,41
2,165,540.5947445896246,0.40334389277655186,40
2,166,542.948127504963,0.3796555213265663,39
2,167,535.4372015572782,0.3782915345245331,38
2,168,540.5394019593497,0.39559299541272425,37
2,169,541.7318351119897,0.34881555660631813,36
2,170,542.7452223329649,0.3452472820710403,35
2,171,541.6587625133869,0.33013885953196165,34
2,172,538.740401529826,0.3903736374006397,33
2,173,540.5830613118784,0.35604606999362065,32
2,174,543.0129723071518,0.2659532760608714,31
2,175,538.9602290219146,0.35937951971207405,30
2,176,543.8359562328919,0.4157444477382879,29
2,177,539.9881027155652,0.4145739894496711,28
2,178,542.9244949097088,0.34280822935731176,27
2,179,542.361432873247,0.43130642995715407,26
2,180,544.4504505945614,0.3980001565958267,25
2,181,544.6333329410304,0.44618478175169013,24
2,182,544.1960447676323,0.40681469506631684,23
2,183,546.910487821739,0.3918620727130765,22
2,184,546.1143299710492,0.3876226284351115,21
2,185,544.2902165366886,0.4119956085312258,20
2,186,546.3963993645101,0.4813212337611049,19
2,187,545.8028466246385,0.35105812468962294,18
2,188,547.1165511236533,0.5532037089452391,17
2,189,546.3148986377445,0.349558643621033,16
2,190,546.6807691935759,0.43935561612278307,15
2,191,546.4111481669338,0.49130975734269966,14
2,192,549.5858178653544,0.4827753610256699,13
2,193,546.8070545623652,0.5094606197657747,12
2,194,544.3294138883032,0.4219782766521759,11
2,195,546.3517200525525,0.46086174779376615,10
2,196,548.8183473737541,0.4570256256348907,9
2,197,546.2367088988003,0.5204795755078582,8
2,198,547.8217694824199,0.4815430908978051,7
2,199,549.6387208568054,0.4831039041915072,6
2,200,548.8670311943666,0.5374308691181626,5
2,201,549.3271291930432,0.5338180170468118,4
2,202,550.3576275715636,0.5963173099874541,3
2,203,550.3310219576895,0.5321901566663727,2
2,204,551.9594109889683,0.508314736896973,1
2,205,548.7242938065411,0.4862927209438272,0
3,1,501.8947714689937,0.03537658516483692,196
3,2,502.6409635923763,0.06851631396017176,195
3,3,503.525739301872,0.042551446864730405,194
3,4,500.6809922657622,0.017541822073218617,193
3,5,503.6820534660116,-0.03052469331256106,192
3,6,502.26018925733973,-0.009203130675374965,191
3,7,501.8341393920625,0.07455388999449439,190
3,8,502.41265498883166,0.013146378414017341,189
3,9,499.564551677431,0.04835625066859544,188
3,10,503.82903942827204,0.11945109711247598,187
3,11,502.17632170268286,0.022516433129312542,186
3,12,503.54445264660933,0.090727903752146,185
3,13,503.10890132101287,0.02612840628928998,184
3,14,504.7690925118189,0.021855643614335722,183
3,15,502.9142393698837,0.02260331177612206,182
3,16,506.2081772053033,-0.03802756094571342,181
3,17,504.58066016047644,-0.021282677609542083,180
3,18,506.9586211766314,-0.061985055770251124,179
3,19,503.7044913308375,0.03351157677262876,178
3,20,508.2071901904484,0.011865930735162483,177
3,21,504.2195501851923,0.1097395252491946,176
3,22,502.6877285443452,-0.09370463084654174,175
3,23,506.7175923518833,-0.008287281806926856,174
3,24,504.0489049241142,0.05283878142085677,173
3,25,506.83277909251706,-0.01015167561681787,172
3,26,504.0383759742318,0.062332186417099304,171
3,27,508.1531942340899,0.014433358116140493,170
3,28,510.7998729768669,-0.033403488490236354,169
3,29,504.3093557495211,-0.013760287928085261,168
3,30,507.5230411652586,0.03376222099096131,167
3,31,507.38554818885586,0.03998391852833537,166
3,32,505.6187485627866,0.09538104630302138,165
3,33,508.2113321609814,0.07989504229444672,164
3,34,509.3148923171209,0.04773111350735551,163
3,35,510.0227832914289,0.048167849604102114,162
3,36,510.4225013572986,0.09315478438237204,161
3,37,509.7839052835654,0.06308784924663426,160
3,38,509.465198662187,0.1006097928500845,159
3,39,508.54569255324185,0.11964299165249795,158
3,40,510.0719683626707,-0.040924979950654916,157
3,41,510.66230020037995,-0.00239523535126214,156
3,42,512.3411855751348,9.548814354081586e-05,155
3,43,510.0213387173268,-0.06065524263349367,154
3,44,510.2629000518572,-0.08625129839359838,153
3,45,508.2535141499829,0.07411004198807497,152
3,46,513.246727220855,0.05853459573206306,151
3,47,509.99498172389383,0.03607432551661458,150
3,48,512.17553603857,-0.018234398236070745,149
3,49,515.4433448268845,0.08480166087112684,148
3,50,512.24842698229,0.04355331562980075,147
3,51,513.3609280524433,-0.058576475184465335,146
3,52,512.703614778106,0.010738067612478343,145
3,53,511.4485366299564,0.03213504436263363,144
3,54,517.3009568100442,0.07961074828378906,143
3,55,512.8170328833785,0.07760205772069773,142
3,56,517.0119088427151,0.09663468344992354,141
3,57,514.5862658159825,0.019512008289345746,140
3,58,516.1172588099683,0.07301473153499534,139
3,59,516.7650057293956,0.0866064346562338,138
3,60,517.3275318265778,0.029619233521278474,137
3,61,518.1170216338068,0.06781989108004244,136
3,62,519.8865623543876,0.02506520390600371,135
3,63,519.4617753220665,0.0710305851676182,134
3,64,514.9408188151061,0.0385769726947175,133
3,65,515.8567673125455,0.08564154733942124,132
3,66,517.7969400116041,0.037436002663232354,131
3,67,516.95636695761,0.17494804085053445,130
3,68,520.7139695889324,0.09138999368236686,129
3,69,517.5886973116664,0.07734043103224639,128
3,70,518.9935334073897,0.021990058153025176,127
3,71,517.5055514936812,-0.008482928345377838,126
3,72,519.0725579203375,0.10914842848813892,125
3,73,517.5615458571272,0.15735609304094783,124
3,74,516.3301945623202,0.007331901458343532,123
3,75,519.4844366320439,0.1348252184107747,122
3,76,522.6571954844386,0.06147151516699644,121
3,77,521.7005088749844,0.08446149708462863,120
3,78,519.4516997148392,0.13256687690216223,119
3,79,521.3554071781466,0.01158699886572477,118
3,80,523.2576492273706,0.16145966832836256,117
3,81,519.3072502314988,0.1143195384178572,116
3,82,521.8002431136822,0.10966307838112296,115
3,83,519.9653795400249,0.0651740172559099,114
3,84,521.2686888123318,0.1595431993976097,113
3,85,522.6608043701026,0.08455336183110916,112
3,86,523.3708085888094,-0.037139955376372255,111
3,87,524.3787496748558,0.020530351154887674,110
3,88,521.6101434979045,0.05378717702009068,109
3,89,519.9994695358679,0.17009240999687308,108
3,90,521.9072371912848,0.13168243080997621,107
3,91,523.0026055427493,0.1405412113990339,106
3,92,523.5038975892271,0.054897259361830764,105
3,93,525.5965945525999,0.09674250916551912,104
3,94,520.744704222985,0.10243381524655865,103
3,95,527.1131947081723,0.16878566259074254,102
3,96,523.6681779646868,0.11127245967830414,101
3,97,523.9760192376668,0.23505928070036933,100
3,98,525.6369673511637,0.15523626772892657,99
3,99,527.1874704613632,0.1482117143866886,98
3,100,524.862626368257,0.12901860226604794,97
3,101,525.4913152476693,0.13956458839868272,96
3,102,527.3435839603703,0.14663836723736182,95
3,103,527.6074121341267,0.1426463838833338,94
3,104,526.5532094669267,0.04943908582286771,93
3,105,528.4824015422984,0.16936621822402692,92
3,106,528.8995735192117,0.009947467118041037,91
3,107,531.3341098156528,0.15052496343750915,90
3,108,529.6275331461653,0.10827912452547768,89
3,109,528.8905224294144,0.11039938597850185,88
3,110,526.6712438044967,0.2615932423048985,87
3,111,527.7912240309606,0.17961059596386392,86
3,112,530.1665314004638,0.1963960916157706,85
3,113,528.9810408559724,0.19275885947165833,84
3,114,533.7408413227608,0.17455444884681848,83
3,115,529.5900153523131,0.23291845506797315,82
3,116,531.6526762313981,0.24271336433365046,81
3,117,530.9728919161396,0.12921348442609018,80
3,118,533.2161016432824,0.13207410863760694,79
3,119,530.8083166157572,0.1547310012324445,78
3,120,530.3285760986922,0.2119620969124015,77
3,121,531.3533743293777,0.21972496399175082,76
3,122,534.1918895431934,0.2244363584573888,75
3,123,530.7299608410938,0.253120486116755,74
3,124,533.8510221961234,0.1467179884850788,73
3,125,532.9206884645728,0.24636503511600874,72
3,126,531.3845684247522,0.28332552464352423,71
3,127,531.9333913640061,0.22407855984794392,70
3,128,532.1411659961024,0.2218640099688077,69
3,129,530.5485665774786,0.15239360109433125,68
3,130,536.183933984318,0.18538493266138525,67
3,131,531.2659462655544,0.12342611646931567,66
3,132,532.2246145756869,0.16832952177027033,65
3,133,537.0403754979378,0.2883890224178648,64
3,134,532.6338515939085,0.35395988194698047,63
3,135,536.2274903648462,0.22856221345230984,62
3,136,529.5189550677148,0.3628423694241981,61
3,137,531.9924286705337,0.1695425288326805,60
3,138,537.0705215746791,0.3773430791022969,59
3,139,538.0477334542799,0.2871196746117035,58
3,140,536.7225036071884,0.3051895235907972,57
3,141,537.3046592100304,0.280198611111891,56
3,142,536.2490113449596,0.26665544499903043,55
3,143,534.7864870659215,0.2594231762501963,54
3,144,533.162309721863,0.27223754467227,53
3,145,534.824848242551,0.22569842328863554,52
3,146,537.4156258657587,0.3542271338230147,51
3,147,539.1462778820553,0.20987688689993061,50
3,148,535.5841955035091,0.339241141274749,49
3,149,535.8522840961722,0.2847973563886798,48
3,150,539.1711701878968,0.25146399037748607,47
